timestamp,junction_id,vehicle_count,avg_speed,weather,day_of_week,is_holiday,hour
2025-01-15 18:00:00,4,158,5,Clear,2,0,18
2025-01-15 19:00:00,1,121,12.7,Clear,2,0,19
2025-01-15 19:00:00,2,80,34.6,Clear,2,0,19
2025-01-15 19:00:00,3,87,25.9,Clear,2,0,19
2025-01-15 19:00:00,4,112,17.3,Clear,2,0,19
2025-01-15 20:00:00,1,68,45.9,Clear,2,0,20
2025-01-15 20:00:00,2,55,41.0,Clear,2,0,20
2025-01-15 20:00:00,3,45,41.9,Clear,2,0,20
2025-01-15 20:00:00,4,73,29.8,Clear,2,0,20
2025-01-15 21:00:00,1,48,44.3,Clear,2,0,21
2025-01-15 21:00:00,2,19,52.2,Clear,2,0,21
2025-01-15 21:00:00,3,36,48.6,Clear,2,0,21
2025-01-15 21:00:00,4,40,40.6,Clear,2,0,21
2025-01-15 22:00:00,1,36,46.1,Clear,2,0,22
2025-01-15 22:00:00,2,31,44.0,Clear,2,0,22
2025-01-15 22:00:00,3,21,49.4,Clear,2,0,22
2025-01-15 22:00:00,4,39,43.3,Clear,2,0,22
2025-01-15 23:00:00,1,18,55.9,Clear,2,0,23
2025-01-15 23:00:00,2,12,54.7,Clear,2,0,23
2025-01-15 23:00:00,3,18,42.1,Clear,2,0,23
2025-01-15 23:00:00,4,16,47.5,Clear,2,0,23
2025-01-16 00:00:00,1,13,27.2,Heavy Rain,3,0,0
2025-01-16 00:00:00,2,9,32.1,Heavy Rain,3,0,0
2025-01-16 00:00:00,3,7,32.0,Heavy Rain,3,0,0
2025-01-16 00:00:00,4,11,32.6,Heavy Rain,3,0,0
2025-01-16 01:00:00,1,14,29.6,Heavy Rain,3,0,1
2025-01-16 01:00:00,2,9,32.9,Heavy Rain,3,0,1
2025-01-16 01:00:00,3,8,32.6,Heavy Rain,3,0,1
2025-01-16 01:00:00,4,9,31.9,Heavy Rain,3,0,1
2025-01-16 02:00:00,1,13,29.6,Heavy Rain,3,0,2
2025-01-16 02:00:00,2,9,24.0,Heavy Rain,3,0,2
2025-01-16 02:00:00,3,5,29.7,Heavy Rain,3,0,2
2025-01-16 02:00:00,4,8,26.8,Heavy Rain,3,0,2
2025-01-16 03:00:00,1,13,28.8,Heavy Rain,3,0,3
2025-01-16 03:00:00,2,8,23.2,Heavy Rain,3,0,3
2025-01-16 03:00:00,3,7,31.1,Heavy Rain,3,0,3
2025-01-16 03:00:00,4,9,29.9,Heavy Rain,3,0,3
2025-01-16 04:00:00,1,10,32.6,Heavy Rain,3,0,4
2025-01-16 04:00:00,2,10,30.8,Heavy Rain,3,0,4
2025-01-16 04:00:00,3,6,37.1,Heavy Rain,3,0,4
2025-01-16 04:00:00,4,9,31.9,Heavy Rain,3,0,4
2025-01-16 05:00:00,1,12,29.7,Heavy Rain,3,0,5
2025-01-16 05:00:00,2,9,30.5,Heavy Rain,3,0,5
2025-01-16 05:00:00,3,6,31.6,Heavy Rain,3,0,5
2025-01-16 05:00:00,4,9,30.6,Heavy Rain,3,0,5
2025-01-16 06:00:00,1,26,25.1,Heavy Rain,3,0,6
2025-01-16 06:00:00,2,15,29.6,Heavy Rain,3,0,6
2025-01-16 06:00:00,3,15,29.5,Heavy Rain,3,0,6
2025-01-16 06:00:00,4,21,25.6,Heavy Rain,3,0,6
2025-01-16 07:00:00,1,30,25.5,Heavy Rain,3,0,7
2025-01-16 07:00:00,2,18,31.8,Heavy Rain,3,0,7
2025-01-16 07:00:00,3,25,29.2,Heavy Rain,3,0,7
2025-01-16 07:00:00,4,24,30.6,Heavy Rain,3,0,7
2025-01-16 08:00:00,1,133,7.4,Clear,3,0,8
2025-01-16 08:00:00,2,79,27.9,Clear,3,0,8
2025-01-16 08:00:00,3,79,35.1,Clear,3,0,8
2025-01-16 08:00:00,4,98,16.2,Clear,3,0,8
2025-01-16 09:00:00,1,107,10.0,Fog,3,0,9
2025-01-16 09:00:00,2,80,19.4,Fog,3,0,9
2025-01-16 09:00:00,3,73,16.8,Fog,3,0,9
2025-01-16 09:00:00,4,105,8.8,Fog,3,0,9
2025-01-16 10:00:00,1,51,17.8,Heavy Rain,3,0,10
2025-01-16 10:00:00,2,48,22.3,Heavy Rain,3,0,10
2025-01-16 10:00:00,3,36,24.3,Heavy Rain,3,0,10
2025-01-16 10:00:00,4,61,19.9,Heavy Rain,3,0,10
2025-01-16 11:00:00,1,47,25.0,Heavy Rain,3,0,11
2025-01-16 11:00:00,2,40,22.1,Heavy Rain,3,0,11
2025-01-16 11:00:00,3,29,26.3,Heavy Rain,3,0,11
2025-01-16 11:00:00,4,34,22.6,Heavy Rain,3,0,11
2025-01-16 12:00:00,1,75,34.4,Clear,3,0,12
2025-01-16 12:00:00,2,62,34.2,Clear,3,0,12
2025-01-16 12:00:00,3,42,42.2,Clear,3,0,12
2025-01-16 12:00:00,4,64,37.9,Clear,3,0,12
2025-01-16 13:00:00,1,53,19.5,Heavy Rain,3,0,13
2025-01-16 13:00:00,2,41,25.8,Heavy Rain,3,0,13
2025-01-16 13:00:00,3,41,20.1,Heavy Rain,3,0,13
2025-01-16 13:00:00,4,50,20.3,Heavy Rain,3,0,13
2025-01-16 14:00:00,1,62,29.7,Cloudy,3,0,14
2025-01-16 14:00:00,2,56,35.5,Cloudy,3,0,14
2025-01-16 14:00:00,3,42,,Cloudy,3,0,14
2025-01-16 14:00:00,4,59,36.6,Cloudy,3,0,14
2025-01-16 15:00:00,1,37,25.5,Heavy Rain,3,0,15
2025-01-16 15:00:00,2,31,20.8,Heavy Rain,3,0,15
2025-01-16 15:00:00,3,30,26.2,Heavy Rain,3,0,15
2025-01-16 15:00:00,4,33,,Heavy Rain,3,0,15
2025-01-16 16:00:00,1,50,22.2,Heavy Rain,3,0,16
2025-01-16 16:00:00,2,31,29.1,Heavy Rain,3,0,16
2025-01-16 16:00:00,3,37,27.8,Heavy Rain,3,0,16
2025-01-16 16:00:00,4,38,24.4,Heavy Rain,3,0,16
2025-01-16 17:00:00,1,91,15.5,Heavy Rain,3,0,17
2025-01-16 17:00:00,2,47,18.3,Heavy Rain,3,0,17
2025-01-16 17:00:00,3,48,19.7,Heavy Rain,3,0,17
2025-01-16 17:00:00,4,67,15.0,Heavy Rain,3,0,17
2025-01-16 18:00:00,1,95,13.0,Heavy Rain,3,0,18
2025-01-16 18:00:00,2,72,19.8,Heavy Rain,3,0,18
2025-01-16 18:00:00,3,58,19.6,Heavy Rain,3,0,18
2025-01-16 18:00:00,4,70,18.1,Heavy Rain,3,0,18
2025-01-16 19:00:00,1,70,19.1,Heavy Rain,3,0,19
2025-01-16 19:00:00,2,56,21.3,Heavy Rain,3,0,19
2025-01-16 19:00:00,3,55,22.9,Heavy Rain,3,0,19
2025-01-16 19:00:00,4,67,19.6,Heavy Rain,3,0,19
2025-01-16 20:00:00,1,45,28.7,Heavy Rain,3,0,20
2025-01-16 20:00:00,2,41,20.2,Heavy Rain,3,0,20
2025-01-16 20:00:00,3,,23.8,Heavy Rain,3,0,20
2025-01-16 20:00:00,4,41,18.6,Heavy Rain,3,0,20
2025-01-16 21:00:00,1,18,31.0,Heavy Rain,3,0,21
2025-01-16 21:00:00,2,23,,Heavy Rain,3,0,21
2025-01-16 21:00:00,3,26,27.3,Heavy Rain,3,0,21
2025-01-16 21:00:00,4,24,29.6,Heavy Rain,3,0,21
2025-01-16 22:00:00,1,19,31.6,Heavy Rain,3,0,22
2025-01-16 22:00:00,2,12,31.7,Heavy Rain,3,0,22
2025-01-16 22:00:00,3,17,25.3,Heavy Rain,3,0,22
2025-01-16 22:00:00,4,20,30.9,Heavy Rain,3,0,22
2025-01-16 23:00:00,1,11,27.8,Heavy Rain,3,0,23
2025-01-16 23:00:00,2,10,32.2,Heavy Rain,3,0,23
2025-01-16 23:00:00,3,8,30.0,Heavy Rain,3,0,23
2025-01-16 23:00:00,4,11,29.8,Heavy Rain,3,0,23
2025-01-17 00:00:00,1,14,50.8,Clear,4,0,0
2025-01-17 00:00:00,2,17,59.2,Clear,4,0,0
2025-01-17 00:00:00,3,12,55.4,Clear,4,0,0
2025-01-17 00:00:00,4,,56.5,Clear,4,0,0
2025-01-17 01:00:00,1,12,27.2,Heavy Rain,4,0,1
2025-01-17 01:00:00,2,10,34.3,Heavy Rain,4,0,1
2025-01-17 01:00:00,3,8,30.4,Heavy Rain,4,0,1
2025-01-17 01:00:00,4,13,26.3,Heavy Rain,4,0,1
2025-01-17 02:00:00,1,22,57.8,Clear,4,0,2
2025-01-17 02:00:00,2,13,65.7,Clear,4,0,2
2025-01-17 02:00:00,3,15,57.5,Clear,4,0,2
2025-01-17 02:00:00,4,15,58.4,Clear,4,0,2
2025-01-17 03:00:00,1,20,53.5,Clear,4,0,3
2025-01-17 03:00:00,2,11,48.2,Clear,4,0,3
2025-01-17 03:00:00,3,12,50.3,Clear,4,0,3
2025-01-17 03:00:00,4,16,68.1,Clear,4,0,3
2025-01-17 04:00:00,1,20,50.1,Clear,4,0,4
2025-01-17 04:00:00,2,12,54.5,Clear,4,0,4
2025-01-17 04:00:00,3,15,59.8,Clear,4,0,4
2025-01-17 04:00:00,4,17,55.0,Clear,4,0,4
2025-01-17 05:00:00,1,16,53.4,Clear,4,0,5
2025-01-17 05:00:00,2,15,63.7,Clear,4,0,5
2025-01-17 05:00:00,3,14,56.4,Clear,4,0,5
2025-01-17 05:00:00,4,13,54.2,Clear,4,0,5
2025-01-17 06:00:00,1,34,49.4,Clear,4,0,6
2025-01-17 06:00:00,2,30,51.3,Clear,4,0,6
2025-01-17 06:00:00,3,22,45.3,Clear,4,0,6
2025-01-17 06:00:00,4,,41.9,Clear,4,0,6
2025-01-17 07:00:00,1,67,29.7,Clear,4,0,7
2025-01-17 07:00:00,2,38,42.7,Clear,4,0,7
2025-01-17 07:00:00,3,42,42.3,Clear,4,0,7
2025-01-17 07:00:00,4,56,44.7,Clear,4,0,7
2025-01-17 08:00:00,1,87,22.0,Clear,4,0,8
2025-01-17 08:00:00,2,83,34.1,Clear,4,0,8
2025-01-17 08:00:00,3,76,18.5,Clear,4,0,8
2025-01-17 08:00:00,4,65,43.0,Clear,4,0,8
2025-01-17 09:00:00,1,118,14.5,Clear,4,0,9
2025-01-17 09:00:00,2,97,22.0,Clear,4,0,9
2025-01-17 09:00:00,3,90,20.8,Clear,4,0,9
2025-01-17 09:00:00,4,124,11.0,Clear,4,0,9
2025-01-17 10:00:00,1,65,23.9,Light Rain,4,0,10
2025-01-17 10:00:00,2,63,27.4,Light Rain,4,0,10
2025-01-17 10:00:00,3,77,18.7,Light Rain,4,0,10
2025-01-17 10:00:00,4,74,23.4,Light Rain,4,0,10
2025-01-17 11:00:00,1,84,27.7,Clear,4,0,11
2025-01-17 11:00:00,2,54,36.3,Clear,4,0,11
2025-01-17 11:00:00,3,41,40.8,Clear,4,0,11
2025-01-17 11:00:00,4,82,21.6,Clear,4,0,11
2025-01-17 12:00:00,1,79,29.6,Clear,4,0,12
2025-01-17 12:00:00,2,64,36.6,Clear,4,0,12
2025-01-17 12:00:00,3,52,34.9,Clear,4,0,12
2025-01-17 12:00:00,4,72,27.5,Clear,4,0,12
2025-01-17 13:00:00,1,82,31.8,Clear,4,0,13
2025-01-17 13:00:00,2,88,26.2,Clear,4,0,13
2025-01-17 13:00:00,3,74,31.1,Clear,4,0,13
2025-01-17 13:00:00,4,75,29.2,Clear,4,0,13
2025-01-17 14:00:00,1,78,,Clear,4,0,14
2025-01-17 14:00:00,2,58,31.0,Clear,4,0,14
2025-01-17 14:00:00,3,51,40.2,Clear,4,0,14
2025-01-17 14:00:00,4,88,13.6,Clear,4,0,14
2025-01-17 15:00:00,1,35,29.4,Heavy Rain,4,0,15
2025-01-17 15:00:00,2,24,30.2,Heavy Rain,4,0,15
2025-01-17 15:00:00,3,21,31.5,Heavy Rain,4,0,15
2025-01-17 15:00:00,4,28,26.9,Heavy Rain,4,0,15
2025-01-17 16:00:00,1,95,27.6,Clear,4,0,16
2025-01-17 16:00:00,2,64,22.1,Clear,4,0,16
2025-01-17 16:00:00,3,49,52.7,Clear,4,0,16
2025-01-17 16:00:00,4,63,38.4,Clear,4,0,16
2025-01-17 17:00:00,1,157,5,Clear,4,0,17
2025-01-17 17:00:00,2,102,15.8,Clear,4,0,17
2025-01-17 17:00:00,3,68,25.9,Clear,4,0,17
2025-01-17 17:00:00,4,72,27.1,Clear,4,0,17
2025-01-17 18:00:00,1,142,5,Clear,4,0,18
2025-01-17 18:00:00,2,117,24.1,Clear,4,0,18
2025-01-17 18:00:00,3,105,13.8,Clear,4,0,18
2025-01-17 18:00:00,4,132,,Clear,4,0,18
2025-01-17 19:00:00,1,,,Clear,4,0,19
2025-01-17 19:00:00,2,85,21.1,Clear,4,0,19
2025-01-17 19:00:00,3,56,33.7,Clear,4,0,19
2025-01-17 19:00:00,4,99,20.5,Clear,4,0,19
2025-01-17 20:00:00,1,86,31.0,Clear,4,0,20
2025-01-17 20:00:00,2,89,,Clear,4,0,20
2025-01-17 20:00:00,3,53,38.4,Clear,4,0,20
2025-01-17 20:00:00,4,77,30.8,Clear,4,0,20
2025-01-17 21:00:00,1,47,42.3,Clear,4,0,21
2025-01-17 21:00:00,2,27,57.7,Clear,4,0,21
2025-01-17 21:00:00,3,37,50.6,Clear,4,0,21
2025-01-17 21:00:00,4,42,34.5,Clear,4,0,21
2025-01-17 22:00:00,1,41,50.5,Clear,4,0,22
2025-01-17 22:00:00,2,14,47.4,Clear,4,0,22
2025-01-17 22:00:00,3,29,42.2,Clear,4,0,22
2025-01-17 22:00:00,4,33,53.0,Clear,4,0,22
2025-01-17 23:00:00,1,16,65.9,Clear,4,0,23
2025-01-17 23:00:00,2,17,56.3,Clear,4,0,23
2025-01-17 23:00:00,3,14,50.9,Clear,4,0,23
2025-01-17 23:00:00,4,20,48.0,Clear,4,0,23
2025-01-18 00:00:00,1,17,53.1,Clear,5,0,0
2025-01-18 00:00:00,2,13,55.7,Clear,5,0,0
2025-01-18 00:00:00,3,16,59.6,Clear,5,0,0
2025-01-18 00:00:00,4,14,53.8,Clear,5,0,0
2025-01-18 01:00:00,1,18,57.2,Clear,5,0,1
2025-01-18 01:00:00,2,14,52.5,Clear,5,0,1
2025-01-18 01:00:00,3,13,49.5,Clear,5,0,1
2025-01-18 01:00:00,4,13,49.9,Clear,5,0,1
2025-01-18 02:00:00,1,17,54.5,Clear,5,0,2
2025-01-18 02:00:00,2,15,59.8,Clear,5,0,2
2025-01-18 02:00:00,3,14,52.6,Clear,5,0,2
2025-01-18 02:00:00,4,22,47.7,Clear,5,0,2
2025-01-18 03:00:00,1,18,55.3,Clear,5,0,3
2025-01-18 03:00:00,2,16,52.2,Clear,5,0,3
2025-01-18 03:00:00,3,15,57.6,Clear,5,0,3
2025-01-18 03:00:00,4,19,48.5,Clear,5,0,3
2025-01-18 04:00:00,1,22,49.5,Clear,5,0,4
2025-01-18 04:00:00,2,13,43.8,Clear,5,0,4
2025-01-18 04:00:00,3,14,57.5,Clear,5,0,4
2025-01-18 04:00:00,4,17,55.1,Clear,5,0,4
2025-01-18 05:00:00,1,23,54.2,Clear,5,0,5
2025-01-18 05:00:00,2,13,54.4,Clear,5,0,5
2025-01-18 05:00:00,3,12,52.5,Clear,5,0,5
2025-01-18 05:00:00,4,14,55.5,Clear,5,0,5
2025-01-18 06:00:00,1,53,33.6,Cloudy,5,0,6
2025-01-18 06:00:00,2,51,39.4,Cloudy,5,0,6
2025-01-18 06:00:00,3,23,46.0,Cloudy,5,0,6
2025-01-18 06:00:00,4,38,43.0,Cloudy,5,0,6
2025-01-18 07:00:00,1,74,25.3,Clear,5,0,7
2025-01-18 07:00:00,2,55,49.2,Clear,5,0,7
2025-01-18 07:00:00,3,52,32.7,Clear,5,0,7
2025-01-18 07:00:00,4,54,41.9,Clear,5,0,7
2025-01-18 08:00:00,1,54,43.2,Clear,5,0,8
2025-01-18 08:00:00,2,57,44.2,Clear,5,0,8
2025-01-18 08:00:00,3,36,43.6,Clear,5,0,8
2025-01-18 08:00:00,4,40,41.0,Clear,5,0,8
2025-01-18 09:00:00,1,80,26.2,Clear,5,0,9
2025-01-18 09:00:00,2,66,29.3,Clear,5,0,9
2025-01-18 09:00:00,3,46,,Clear,5,0,9
2025-01-18 09:00:00,4,58,35.8,Clear,5,0,9
2025-01-18 10:00:00,1,84,25.2,Clear,5,0,10
2025-01-18 10:00:00,2,74,21.1,Clear,5,0,10
2025-01-18 10:00:00,3,59,35.4,Clear,5,0,10
2025-01-18 10:00:00,4,66,31.0,Clear,5,0,10
2025-01-18 11:00:00,1,84,31.6,Clear,5,0,11
2025-01-18 11:00:00,2,62,36.7,Clear,5,0,11
2025-01-18 11:00:00,3,52,39.0,Clear,5,0,11
2025-01-18 11:00:00,4,76,24.2,Clear,5,0,11
2025-01-18 12:00:00,1,100,22.7,Clear,5,0,12
2025-01-18 12:00:00,2,76,41.1,Clear,5,0,12
2025-01-18 12:00:00,3,45,40.6,Clear,5,0,12
2025-01-18 12:00:00,4,79,18.9,Clear,5,0,12
2025-01-18 13:00:00,1,94,28.6,Clear,5,0,13
2025-01-18 13:00:00,2,57,38.6,Clear,5,0,13
2025-01-18 13:00:00,3,58,,Clear,5,0,13
2025-01-18 13:00:00,4,87,34.7,Clear,5,0,13
2025-01-18 14:00:00,1,102,,Clear,5,0,14
2025-01-18 14:00:00,2,62,25.1,Clear,5,0,14
2025-01-18 14:00:00,3,63,38.4,Clear,5,0,14
2025-01-18 14:00:00,4,65,30.5,Clear,5,0,14
2025-01-18 15:00:00,1,89,31.2,Clear,5,0,15
2025-01-18 15:00:00,2,62,35.2,Clear,5,0,15
2025-01-18 15:00:00,3,64,38.3,Clear,5,0,15
2025-01-18 15:00:00,4,69,33.1,Clear,5,0,15
2025-01-18 16:00:00,1,59,42.7,Clear,5,0,16
2025-01-18 16:00:00,2,51,38.3,Clear,5,0,16
2025-01-18 16:00:00,3,38,43.8,Clear,5,0,16
2025-01-18 16:00:00,4,78,200,Clear,5,0,16
2025-01-18 17:00:00,1,76,34.5,Clear,5,0,17
2025-01-18 17:00:00,2,49,39.4,Clear,5,0,17
2025-01-18 17:00:00,3,39,44.4,Clear,5,0,17
2025-01-18 17:00:00,4,51,45.2,Clear,5,0,17
2025-01-18 18:00:00,1,58,30.0,Clear,5,0,18
2025-01-18 18:00:00,2,36,39.7,Clear,5,0,18
2025-01-18 18:00:00,3,28,50.4,Clear,5,0,18
2025-01-18 18:00:00,4,52,37.4,Clear,5,0,18
2025-01-18 19:00:00,1,47,41.4,Clear,5,0,19
2025-01-18 19:00:00,2,31,46.8,Clear,5,0,19
2025-01-18 19:00:00,3,28,55.8,Clear,5,0,19
2025-01-18 19:00:00,4,44,42.3,Clear,5,0,19
2025-01-18 20:00:00,1,33,47.1,Clear,5,0,20
2025-01-18 20:00:00,2,27,53.0,Clear,5,0,20
2025-01-18 20:00:00,3,25,53.6,Clear,5,0,20
2025-01-18 20:00:00,4,33,38.5,Clear,5,0,20
2025-01-18 21:00:00,1,15,52.8,Clear,5,0,21
2025-01-18 21:00:00,2,20,46.7,Clear,5,0,21
2025-01-18 21:00:00,3,17,-5,Clear,5,0,21
2025-01-18 21:00:00,4,20,51.1,Clear,5,0,21
2025-01-18 22:00:00,1,11,31.6,Heavy Rain,5,0,22
2025-01-18 22:00:00,2,10,31.1,Heavy Rain,5,0,22
2025-01-18 22:00:00,3,6,25.7,Heavy Rain,5,0,22
2025-01-18 22:00:00,4,8,32.8,Heavy Rain,5,0,22
2025-01-18 23:00:00,1,22,64.4,Clear,5,0,23
2025-01-18 23:00:00,2,12,61.7,Clear,5,0,23
2025-01-18 23:00:00,3,16,51.5,Clear,5,0,23
2025-01-18 23:00:00,4,14,48.4,Clear,5,0,23
2025-01-19 00:00:00,1,14,43.3,Light Rain,6,0,0
2025-01-19 00:00:00,2,11,41.1,Light Rain,6,0,0
2025-01-19 00:00:00,3,12,42.1,Light Rain,6,0,0
2025-01-19 00:00:00,4,12,44.7,Light Rain,6,0,0
2025-01-19 01:00:00,1,16,38.6,Light Rain,6,0,1
2025-01-19 01:00:00,2,11,45.0,Light Rain,6,0,1
2025-01-19 01:00:00,3,15,45.5,Light Rain,6,0,1
2025-01-19 01:00:00,4,13,45.3,Light Rain,6,0,1
2025-01-19 02:00:00,1,13,40.3,Light Rain,6,0,2
2025-01-19 02:00:00,2,11,38.4,Light Rain,6,0,2
2025-01-19 02:00:00,3,10,48.1,Light Rain,6,0,2
2025-01-19 02:00:00,4,14,45.9,Light Rain,6,0,2
2025-01-19 03:00:00,1,16,42.5,Light Rain,6,0,3
2025-01-19 03:00:00,2,13,48.2,Light Rain,6,0,3
2025-01-19 03:00:00,3,10,47.1,Light Rain,6,0,3
2025-01-19 03:00:00,4,12,36.9,Light Rain,6,0,3
2025-01-19 04:00:00,1,21,42.7,Light Rain,6,0,4
2025-01-19 04:00:00,2,15,43.3,Light Rain,6,0,4
2025-01-19 04:00:00,3,12,45.1,Light Rain,6,0,4
2025-01-19 04:00:00,4,13,49.4,Light Rain,6,0,4
2025-01-19 05:00:00,1,15,43.0,Light Rain,6,0,5
2025-01-19 05:00:00,2,9,49.2,Light Rain,6,0,5
2025-01-19 05:00:00,3,13,44.3,Light Rain,6,0,5
2025-01-19 05:00:00,4,14,41.5,Light Rain,6,0,5
2025-01-19 06:00:00,1,54,21.9,Light Rain,6,0,6
2025-01-19 06:00:00,2,,35.6,Light Rain,6,0,6
2025-01-19 06:00:00,3,24,39.8,Light Rain,6,0,6
2025-01-19 06:00:00,4,43,31.0,Light Rain,6,0,6
2025-01-19 07:00:00,1,52,30.5,Light Rain,6,0,7
2025-01-19 07:00:00,2,40,36.2,Light Rain,6,0,7
2025-01-19 07:00:00,3,39,39.9,Light Rain,6,0,7
2025-01-19 07:00:00,4,42,38.2,Light Rain,6,0,7
2025-01-19 08:00:00,1,58,29.0,Light Rain,6,0,8
2025-01-19 08:00:00,2,47,31.3,Light Rain,6,0,8
2025-01-19 08:00:00,3,40,39.0,Light Rain,6,0,8
2025-01-19 08:00:00,4,69,30.1,Light Rain,6,0,8
2025-01-19 09:00:00,1,50,30.3,Light Rain,6,0,9
2025-01-19 09:00:00,2,57,28.5,Light Rain,6,0,9
2025-01-19 09:00:00,3,43,,Light Rain,6,0,9
2025-01-19 09:00:00,4,55,27.7,Light Rain,6,0,9
2025-01-19 10:00:00,1,70,22.9,Light Rain,6,0,10
2025-01-19 10:00:00,2,46,35.8,Light Rain,6,0,10
2025-01-19 10:00:00,3,44,40.7,Light Rain,6,0,10
2025-01-19 10:00:00,4,69,29.4,Light Rain,6,0,10
2025-01-19 11:00:00,1,80,22.2,Light Rain,6,0,11
2025-01-19 11:00:00,2,49,33.7,Light Rain,6,0,11
2025-01-19 11:00:00,3,41,38.3,Light Rain,6,0,11
2025-01-19 11:00:00,4,58,32.9,Light Rain,6,0,11
2025-01-19 12:00:00,1,84,23.2,Light Rain,6,0,12
2025-01-19 12:00:00,2,51,30.5,Light Rain,6,0,12
2025-01-19 12:00:00,3,45,29.3,Light Rain,6,0,12
2025-01-19 12:00:00,4,61,27.9,Light Rain,6,0,12
2025-01-19 13:00:00,1,,18.2,Light Rain,6,0,13
2025-01-19 13:00:00,2,57,28.1,Light Rain,6,0,13
2025-01-19 13:00:00,3,58,30.0,Light Rain,6,0,13
2025-01-19 13:00:00,4,65,27.7,Light Rain,6,0,13
2025-01-19 14:00:00,1,87,20.9,Light Rain,6,0,14
2025-01-19 14:00:00,2,64,25.2,Light Rain,6,0,14
2025-01-19 14:00:00,3,51,33.7,Light Rain,6,0,14
2025-01-19 14:00:00,4,60,24.8,Light Rain,6,0,14
2025-01-19 15:00:00,1,78,16.1,Light Rain,6,0,15
2025-01-19 15:00:00,2,51,25.6,Light Rain,6,0,15
2025-01-19 15:00:00,3,50,22.2,Light Rain,6,0,15
2025-01-19 15:00:00,4,74,23.9,Light Rain,6,0,15
2025-01-19 16:00:00,1,60,27.7,Light Rain,6,0,16
2025-01-19 16:00:00,2,47,31.1,Light Rain,6,0,16
2025-01-19 16:00:00,3,41,31.1,Light Rain,6,0,16
2025-01-19 16:00:00,4,53,34.6,Light Rain,6,0,16
2025-01-19 17:00:00,1,46,38.4,Light Rain,6,0,17
2025-01-19 17:00:00,2,43,34.7,Light Rain,6,0,17
2025-01-19 17:00:00,3,35,33.5,Light Rain,6,0,17
2025-01-19 17:00:00,4,44,31.9,Light Rain,6,0,17
2025-01-19 18:00:00,1,45,41.3,Light Rain,6,0,18
2025-01-19 18:00:00,2,23,40.2,Light Rain,6,0,18
2025-01-19 18:00:00,3,26,35.5,Light Rain,6,0,18
2025-01-19 18:00:00,4,32,31.3,Light Rain,6,0,18
2025-01-19 19:00:00,1,42,45.9,Clear,6,0,19
2025-01-19 19:00:00,2,25,,Clear,6,0,19
2025-01-19 19:00:00,3,31,37.2,Clear,6,0,19
2025-01-19 19:00:00,4,43,41.0,Clear,6,0,19
2025-01-19 20:00:00,1,22,42.6,Light Rain,6,0,20
2025-01-19 20:00:00,2,22,38.7,Light Rain,6,0,20
2025-01-19 20:00:00,3,18,48.7,Light Rain,6,0,20
2025-01-19 20:00:00,4,23,43.2,Light Rain,6,0,20
2025-01-19 21:00:00,1,25,42.2,Light Rain,6,0,21
2025-01-19 21:00:00,2,18,45.4,Light Rain,6,0,21
2025-01-19 21:00:00,3,17,39.0,Light Rain,6,0,21
2025-01-19 21:00:00,4,18,29.8,Light Rain,6,0,21
2025-01-19 22:00:00,1,13,44.2,Light Rain,6,0,22
2025-01-19 22:00:00,2,10,40.5,Light Rain,6,0,22
2025-01-19 22:00:00,3,14,43.9,Light Rain,6,0,22
2025-01-19 22:00:00,4,13,42.3,Light Rain,6,0,22
2025-01-19 23:00:00,1,17,44.4,Light Rain,6,0,23
2025-01-19 23:00:00,2,11,36.1,Light Rain,6,0,23
2025-01-19 23:00:00,3,10,46.3,Light Rain,6,0,23
2025-01-19 23:00:00,4,11,45.4,Light Rain,6,0,23
2025-01-20 00:00:00,1,10,32.5,Heavy Rain,0,0,0
2025-01-20 00:00:00,2,,29.9,Heavy Rain,0,0,0
2025-01-20 00:00:00,3,7,30.3,Heavy Rain,0,0,0
2025-01-20 00:00:00,4,9,29.2,Heavy Rain,0,0,0
2025-01-20 01:00:00,1,11,25.7,Heavy Rain,0,0,1
2025-01-20 01:00:00,2,10,34.5,Heavy Rain,0,0,1
2025-01-20 01:00:00,3,8,28.6,Heavy Rain,0,0,1
2025-01-20 01:00:00,4,9,30.5,Heavy Rain,0,0,1
2025-01-20 02:00:00,1,8,32.2,Heavy Rain,0,0,2
2025-01-20 02:00:00,2,10,28.2,Heavy Rain,0,0,2
2025-01-20 02:00:00,3,6,30.5,Heavy Rain,0,0,2
2025-01-20 02:00:00,4,10,25.3,Heavy Rain,0,0,2
2025-01-20 03:00:00,1,11,28.7,Heavy Rain,0,0,3
2025-01-20 03:00:00,2,10,30.4,Heavy Rain,0,0,3
2025-01-20 03:00:00,3,6,33.9,Heavy Rain,0,0,3
2025-01-20 03:00:00,4,8,33.8,Heavy Rain,0,0,3
2025-01-20 04:00:00,1,11,33.0,Heavy Rain,0,0,4
2025-01-20 04:00:00,2,9,32.1,Heavy Rain,0,0,4
2025-01-20 04:00:00,3,7,30.0,Heavy Rain,0,0,4
2025-01-20 04:00:00,4,14,24.3,Heavy Rain,0,0,4
2025-01-20 05:00:00,1,12,25.9,Heavy Rain,0,0,5
2025-01-20 05:00:00,2,,29.3,Heavy Rain,0,0,5
2025-01-20 05:00:00,3,6,29.3,Heavy Rain,0,0,5
2025-01-20 05:00:00,4,13,27.5,Heavy Rain,0,0,5
2025-01-20 06:00:00,1,25,29.5,Heavy Rain,0,0,6
